part_name,part_number,quantity,material_type,material_grade,material_thickness,finish,cut_len_in,num_cuts,mat_use_sqin,sheet_area_sqin,surf_area_sqin,volume_in3,length_in,thickness,source_file,part_id,price_per_part
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.1,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p100_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,205.09
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.1,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p100_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,110.75
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.1,No Deburring,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p100_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,136.65
Cube,25-09-242-078,1,Aluminum,5052-H32,0.1,No Deburring,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p100_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,19.18
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.1,No Deburring,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p100_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,393.62
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.1,No Deburring,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p100_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,175.55
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.1,No Deburring,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p100_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,95.93
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.1,No Deburring,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p100_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,53.39
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.125,Deburred,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p125_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,171.77
Cube,25-09-242-078,1,Aluminum,5052-H32,0.125,Deburred,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p125_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,23.49
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.125,Deburred,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p125_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,496.58
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.125,Deburred,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p125_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,220.91
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.125,Deburred,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p125_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,120.36
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.125,Deburred,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p125_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,66.67
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.125,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p125_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,329.09
Cube,25-09-242-078,1,Aluminum,5052-H32,0.125,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p125_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,37.65
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.125,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p125_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1011.83
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.125,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p125_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,429.37
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.125,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p125_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,226.55
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.125,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p125_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,121.73
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.125,No Deburring,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p125_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,168.12
Cube,25-09-242-078,1,Aluminum,5052-H32,0.125,No Deburring,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p125_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,21.74
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.125,No Deburring,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p125_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,488.21
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.125,No Deburring,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p125_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,216.59
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.125,No Deburring,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p125_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,117.39
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.125,No Deburring,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p125_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,64.37
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.16,Deburred,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p160_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,219.3
Cube,25-09-242-078,1,Aluminum,5052-H32,0.16,Deburred,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p160_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,27.51
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.16,Deburred,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p160_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,640.07
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.16,Deburred,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p160_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,282.92
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.16,Deburred,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p160_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,152.78
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.16,Deburred,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p160_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,83.35
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.16,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p160_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,376.63
Cube,25-09-242-078,1,Aluminum,5052-H32,0.16,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p160_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,41.66
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.16,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p160_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1155.32
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.16,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p160_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,491.38
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.16,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p160_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,258.97
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.16,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p160_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,138.41
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.16,No Deburring,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p160_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,215.66
Cube,25-09-242-078,1,Aluminum,5052-H32,0.16,No Deburring,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p160_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,25.75
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.16,No Deburring,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p160_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,631.7
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.16,No Deburring,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p160_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,278.6
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.16,No Deburring,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p160_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,149.81
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.16,No Deburring,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p160_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,81.05
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.187,Deburred,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p187_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,268.12
Cube,25-09-242-078,1,Aluminum,5052-H32,0.187,Deburred,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p187_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,32.12
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.187,Deburred,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p187_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,789.49
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.187,Deburred,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p187_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,346.7
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.187,Deburred,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p187_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,186.14
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.187,Deburred,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p187_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,100.77
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.187,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p187_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,425.45
Cube,25-09-242-078,1,Aluminum,5052-H32,0.187,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p187_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,46.28
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.187,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p187_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1304.74
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.187,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p187_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,555.16
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.187,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p187_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,292.34
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.187,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p187_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,155.83
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.187,No Deburring,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p187_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,264.48
Cube,25-09-242-078,1,Aluminum,5052-H32,0.187,No Deburring,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p187_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,30.36
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.187,No Deburring,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p187_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,781.12
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.187,No Deburring,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p187_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,342.38
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.187,No Deburring,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p187_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,183.17
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.187,No Deburring,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p187_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,98.47
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.25,Deburred,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p250_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,354.87
Cube,25-09-242-078,1,Aluminum,5052-H32,0.25,Deburred,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p250_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,39.49
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.25,Deburred,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p250_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1051.53
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.25,Deburred,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p250_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,459.87
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.25,Deburred,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p250_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,245.32
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.25,Deburred,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p250_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,131.23
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.25,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p250_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,512.19
Cube,25-09-242-078,1,Aluminum,5052-H32,0.25,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p250_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,53.65
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.25,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p250_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1566.78
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.25,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p250_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,668.33
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.25,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p250_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,351.51
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.25,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p250_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,186.29
Cube003,25-09-225-627,1,Aluminum,5052-H32,0.25,No Deburring,320,1,1500,1500,3320,1500,150,1,Aluminum_5052_H32_0p250_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,351.22
Cube,25-09-242-078,1,Aluminum,5052-H32,0.25,No Deburring,40,1,100,100,240,100,10,1,Aluminum_5052_H32_0p250_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,37.74
Cube005,25-09-250-860,1,Aluminum,5052-H32,0.25,No Deburring,1020,1,5000,5000,11020,5000,500,1,Aluminum_5052_H32_0p250_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1043.16
Cube004,25-09-292-390,1,Aluminum,5052-H32,0.25,No Deburring,420,1,2000,2000,4420,2000,200,1,Aluminum_5052_H32_0p250_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,455.55
Cube002,25-09-716-373,1,Aluminum,5052-H32,0.25,No Deburring,220,1,1000,1000,2220,1000,100,1,Aluminum_5052_H32_0p250_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,242.35
Cube001,25-09-912-645,1,Aluminum,5052-H32,0.25,No Deburring,120,1,500,500,1120,500,50,1,Aluminum_5052_H32_0p250_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,128.93
Cube003,25-09-225-627,1,Aluminum,6061-T6,0.04,Deburred,320,1,1500,1500,3320,1500,150,1,Aluminum_6061_T6_0p040_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,76.42
Cube,25-09-242-078,1,Aluminum,6061-T6,0.04,Deburred,40,1,100,100,240,100,10,1,Aluminum_6061_T6_0p040_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,15.75
Cube005,25-09-250-860,1,Aluminum,6061-T6,0.04,Deburred,1020,1,5000,5000,11020,5000,500,1,Aluminum_6061_T6_0p040_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,210.05
Cube004,25-09-292-390,1,Aluminum,6061-T6,0.04,Deburred,420,1,2000,2000,4420,2000,200,1,Aluminum_6061_T6_0p040_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,96.59
Cube002,25-09-716-373,1,Aluminum,6061-T6,0.04,Deburred,220,1,1000,1000,2220,1000,100,1,Aluminum_6061_T6_0p040_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,55.36
Cube001,25-09-912-645,1,Aluminum,6061-T6,0.04,Deburred,120,1,500,500,1120,500,50,1,Aluminum_6061_T6_0p040_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,33.4
Cube003,25-09-225-627,1,Aluminum,6061-T6,0.04,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Aluminum_6061_T6_0p040_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,233.75
Cube,25-09-242-078,1,Aluminum,6061-T6,0.04,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Aluminum_6061_T6_0p040_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,29.9
Cube005,25-09-250-860,1,Aluminum,6061-T6,0.04,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Aluminum_6061_T6_0p040_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,725.29
Cube004,25-09-292-390,1,Aluminum,6061-T6,0.04,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Aluminum_6061_T6_0p040_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,305.05
Cube002,25-09-716-373,1,Aluminum,6061-T6,0.04,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Aluminum_6061_T6_0p040_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,161.55
Cube001,25-09-912-645,1,Aluminum,6061-T6,0.04,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Aluminum_6061_T6_0p040_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,88.46
Cube003,25-09-225-627,1,Aluminum,6061-T6,0.04,No Deburring,320,1,1500,1500,3320,1500,150,1,Aluminum_6061_T6_0p040_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,72.78
Cube,25-09-242-078,1,Aluminum,6061-T6,0.04,No Deburring,40,1,100,100,240,100,10,1,Aluminum_6061_T6_0p040_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,13.99
Cube005,25-09-250-860,1,Aluminum,6061-T6,0.04,No Deburring,1020,1,5000,5000,11020,5000,500,1,Aluminum_6061_T6_0p040_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,201.67
Cube004,25-09-292-390,1,Aluminum,6061-T6,0.04,No Deburring,420,1,2000,2000,4420,2000,200,1,Aluminum_6061_T6_0p040_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,92.27
Cube002,25-09-716-373,1,Aluminum,6061-T6,0.04,No Deburring,220,1,1000,1000,2220,1000,100,1,Aluminum_6061_T6_0p040_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,52.39
Cube001,25-09-912-645,1,Aluminum,6061-T6,0.04,No Deburring,120,1,500,500,1120,500,50,1,Aluminum_6061_T6_0p040_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,31.11
Cube003,25-09-225-627,1,Aluminum,6061-T6,0.05,Deburred,320,1,1500,1500,3320,1500,150,1,Aluminum_6061_T6_0p050_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,92.07
Cube,25-09-242-078,1,Aluminum,6061-T6,0.05,Deburred,40,1,100,100,240,100,10,1,Aluminum_6061_T6_0p050_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,17.02
Cube005,25-09-250-860,1,Aluminum,6061-T6,0.05,Deburred,1020,1,5000,5000,11020,5000,500,1,Aluminum_6061_T6_0p050_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,257.1
Cube004,25-09-292-390,1,Aluminum,6061-T6,0.05,Deburred,420,1,2000,2000,4420,2000,200,1,Aluminum_6061_T6_0p050_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,116.99
Cube002,25-09-716-373,1,Aluminum,6061-T6,0.05,Deburred,220,1,1000,1000,2220,1000,100,1,Aluminum_6061_T6_0p050_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,66.03
Cube001,25-09-912-645,1,Aluminum,6061-T6,0.05,Deburred,120,1,500,500,1120,500,50,1,Aluminum_6061_T6_0p050_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,38.87
Cube003,25-09-225-627,1,Aluminum,6061-T6,0.05,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Aluminum_6061_T6_0p050_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,249.39
Cube,25-09-242-078,1,Aluminum,6061-T6,0.05,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Aluminum_6061_T6_0p050_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,31.18
Cube005,25-09-250-860,1,Aluminum,6061-T6,0.05,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Aluminum_6061_T6_0p050_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,772.34
Cube004,25-09-292-390,1,Aluminum,6061-T6,0.05,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Aluminum_6061_T6_0p050_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,325.45
Cube002,25-09-716-373,1,Aluminum,6061-T6,0.05,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Aluminum_6061_T6_0p050_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,172.22
Cube001,25-09-912-645,1,Aluminum,6061-T6,0.05,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Aluminum_6061_T6_0p050_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,93.93
Cube003,25-09-225-627,1,Aluminum,6061-T6,0.05,No Deburring,320,1,1500,1500,3320,1500,150,1,Aluminum_6061_T6_0p050_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,88.42
Cube,25-09-242-078,1,Aluminum,6061-T6,0.05,No Deburring,40,1,100,100,240,100,10,1,Aluminum_6061_T6_0p050_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,15.27
Cube005,25-09-250-860,1,Aluminum,6061-T6,0.05,No Deburring,1020,1,5000,5000,11020,5000,500,1,Aluminum_6061_T6_0p050_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,248.73
Cube004,25-09-292-390,1,Aluminum,6061-T6,0.05,No Deburring,420,1,2000,2000,4420,2000,200,1,Aluminum_6061_T6_0p050_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,112.67
Cube002,25-09-716-373,1,Aluminum,6061-T6,0.05,No Deburring,220,1,1000,1000,2220,1000,100,1,Aluminum_6061_T6_0p050_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,63.06
Cube001,25-09-912-645,1,Aluminum,6061-T6,0.05,No Deburring,120,1,500,500,1120,500,50,1,Aluminum_6061_T6_0p050_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,36.57
Cube003,25-09-225-627,1,Aluminum,6061-T6,0.063,Deburred,320,1,1500,1500,3320,1500,150,1,Aluminum_6061_T6_0p063_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,112.26
Cube,25-09-242-078,1,Aluminum,6061-T6,0.063,Deburred,40,1,100,100,240,100,10,1,Aluminum_6061_T6_0p063_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,18.67
Cube005,25-09-250-860,1,Aluminum,6061-T6,0.063,Deburred,1020,1,5000,5000,11020,5000,500,1,Aluminum_6061_T6_0p063_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,317.78
